,IdEncuesta,IdPersona,IdSexo,folio_nino,IdCuidador,FechaInicioF4,Region,Zona,IdSegmento,edad,fecha_nacimiento,des2,des2_esp,des2_esp_sinCodificar,des3,des3_esp,des3_esp_sinCodificar,des4,des11_1,des11_2,des11_3,des11_4,des11_5,des5_1,des5_2,des5_3,des5_4,des5_5,des6_1,des6_2,des6_3,des6_4,des6_5,des6_6,des6_7,des6_8,des7_1,des7_2,des7_3,des7_4,des7_5,des7_6,des7_7,des8_1,des8_2,des8_3,des8_4,des8_5,des9_1,des9_2,des9_3,des9_4,des9_5,des9_6,des9_7,des9_8,des9_9,des10,des10a,SexoCuidador,EdadCuidador,NEDUCuidador,Conglomerado,Estrato,Fexp_F4p_Corr,Edad_nino_meses,edad_nino_ano,Tramo_edad,Fexp_F4p_Corr_MINSAL1_trunc,Fexp_F4p_Corr_MINSAL2,Fexp_F4p_Corr_MINSAL2_trunc,NEDU1_MINSAL_2,rezago,retraso,estado_menor
0,20017.0,331.0,1.0,2001701.0,335.0,13700073620.0,7.0,1.0,13101102.0,1.0,13666406400.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,30.0,3.0,13101102.0,131.0,73.82784271240234,12.0,1.0,3.0,72.82480621,76.19848633,76.33562469,3.0,0.0,0.0,1.0
1,20038.0,195.0,2.0,2003801.0,194.0,13699635254.0,7.0,1.0,13101105.0,4.0,13569292800.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,36.0,3.0,13101105.0,131.0,74.2149887084961,49.0,4.0,6.0,72.74473572,72.59523773,72.72346497,3.0,0.0,0.0,1.0
2,20048.0,328.0,2.0,2004801.0,326.0,13699631754.0,7.0,1.0,13101106.0,1.0,13663468800.0,2.0,,,8.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,3.0,13101106.0,131.0,1085.9273681640625,13.0,1.0,3.0,1135.414429,1206.60083,1337.390869,3.0,1.0,0.0,2.0
3,20054.0,317.0,1.0,2005401.0,313.0,13700088228.0,7.0,1.0,13101107.0,2.0,13625452800.0,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,22.0,2.0,13101107.0,131.0,4001.431640625,28.0,2.0,4.0,3958.010254,4207.206055,4215.985352,2.0,1.0,1.0,3.0
4,20055.0,312.0,1.0,2005501.0,310.0,13700324484.0,7.0,1.0,13101107.0,1.0,13644892800.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,27.0,,13101107.0,131.0,4075.483154296875,21.0,1.0,3.0,4020.113525,4206.349121,4213.919434,2.0,0.0,0.0,1.0
5,20060.0,308.0,2.0,2006001.0,307.0,13699545409.0,7.0,1.0,13101107.0,2.0,13607654400.0,1.0,,,8.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,28.0,2.0,13101107.0,131.0,4001.431640625,34.0,2.0,4.0,3958.010254,4207.206055,4215.985352,2.0,0.0,0.0,1.0
6,20124.0,44.0,2.0,2012401.0,43.0,13694553405.0,7.0,1.0,13103104.0,3.0,13569638400.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,21.0,,13103104.0,131.0,2081.29931640625,47.0,3.0,5.0,2104.615234,2146.216309,2150.153076,1.0,0.0,0.0,1.0
7,20126.0,90.0,1.0,2012601.0,89.0,13694551441.0,7.0,1.0,13103104.0,1.0,13652755200.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,20.0,2.0,13103104.0,131.0,2249.856201171875,15.0,1.0,3.0,2278.548096,2384.104248,2388.39502,1.0,0.0,0.0,1.0
8,20135.0,152.0,2.0,2013501.0,148.0,13696191149.0,7.0,1.0,13104101.0,2.0,13610937600.0,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,34.0,2.0,13104101.0,131.0,2901.142578125,32.0,2.0,4.0,2961.039795,3147.466309,3154.03418,2.0,0.0,0.0,1.0
9,20140.0,446.0,1.0,2014001.0,445.0,13703803514.0,7.0,1.0,13104102.0,1.0,13658284800.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,17.0,2.0,13104102.0,131.0,2954.831787109375,17.0,1.0,3.0,3007.5,3146.825439,3152.489014,2.0,0.0,0.0,1.0
10,20144.0,118.0,2.0,2014401.0,117.0,13695750342.0,7.0,1.0,13104103.0,0.0,13673145600.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,29.0,3.0,13104103.0,131.0,1167.5335693359375,8.0,0.0,2.0,1184.877808,1293.687866,1295.544312,3.0,0.0,0.0,1.0
11,20148.0,122.0,2.0,2014801.0,121.0,13699402669.0,7.0,1.0,13104103.0,4.0,13545964800.0,1.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,3.0,13104103.0,131.0,750.1218872070312,58.0,4.0,6.0,760.6595459,758.9802856,760.4205322,3.0,0.0,0.0,1.0
12,20148.0,123.0,2.0,2014802.0,121.0,13699402908.0,7.0,1.0,13104103.0,1.0,13643251200.0,1.0,,,9.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,25.0,3.0,13104103.0,131.0,771.983154296875,21.0,1.0,3.0,785.7432251,822.1435547,823.62323,3.0,0.0,0.0,1.0
13,20152.0,107.0,2.0,2015201.0,100.0,13695073035.0,7.0,1.0,13105101.0,2.0,13619232000.0,5.0,,,4.0,,,5.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,48.0,2.0,13105101.0,131.0,202.53948974609375,28.0,2.0,4.0,204.0563202,216.9036865,217.3562927,2.0,0.0,0.0,1.0
14,20155.0,120.0,2.0,2015501.0,119.0,13695249087.0,7.0,1.0,13105101.0,1.0,13642387200.0,1.0,,,8.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,22.0,,13105101.0,131.0,206.28773498535156,20.0,1.0,3.0,207.2580719,216.8595123,217.2498016,1.0,0.0,0.0,1.0
15,20161.0,91.0,1.0,2016101.0,89.0,13694987440.0,7.0,1.0,13105102.0,3.0,13576896000.0,2.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,36.0,2.0,13105102.0,131.0,3455.735595703125,44.0,3.0,5.0,3456.431396,3459.716553,3464.356445,2.0,0.0,0.0,1.0
16,20169.0,140.0,2.0,2016901.0,139.0,13695756119.0,7.0,1.0,13105103.0,3.0,13581475200.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,32.0,,13105103.0,131.0,2676.274169921875,43.0,3.0,5.0,2676.812988,2679.357178,2682.950684,1.0,0.0,1.0,3.0
17,20178.0,139.0,1.0,2017801.0,136.0,13699628833.0,7.0,1.0,13105104.0,1.0,13648348800.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,23.0,2.0,13105104.0,131.0,175.9154815673828,19.0,1.0,3.0,176.7429504,184.9307404,185.2635803,2.0,0.0,0.0,1.0
18,20181.0,144.0,1.0,2018101.0,142.0,13699637394.0,7.0,1.0,13105104.0,3.0,13599619200.0,5.0,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,62.0,1.0,13105104.0,131.0,363.7538757324219,38.0,3.0,5.0,363.8271179,364.1729126,364.6613159,1.0,0.0,0.0,1.0
19,20191.0,34.0,1.0,2019101.0,37.0,13698266101.0,7.0,1.0,13105105.0,2.0,13633228800.0,7.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,39.0,,13105105.0,131.0,1868.7642822265625,24.0,2.0,4.0,1882.759766,2001.297974,2005.474121,3.0,1.0,0.0,2.0
20,20191.0,35.0,2.0,2019102.0,37.0,13698266346.0,7.0,1.0,13105105.0,3.0,13576377600.0,7.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,39.0,,13105105.0,131.0,1760.75146484375,46.0,3.0,5.0,1766.325806,1801.23999,1804.543945,3.0,1.0,0.0,2.0
21,20196.0,33.0,2.0,2019601.0,29.0,13695504890.0,7.0,1.0,13106101.0,2.0,13603075200.0,1.0,,,1.0,,,5.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,40.0,2.0,13106101.0,131.0,2243.20068359375,35.0,2.0,4.0,2260.000244,2402.289551,2407.30249,2.0,0.0,0.0,1.0
22,20205.0,24.0,1.0,2020501.0,22.0,13694373293.0,7.0,1.0,13106102.0,1.0,13642905600.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,29.0,3.0,13106102.0,131.0,46.879676818847656,19.0,1.0,3.0,47.10018921,49.28215408,49.37084579,2.0,0.0,0.0,1.0
23,20208.0,29.0,1.0,2020801.0,26.0,13697489182.0,7.0,1.0,13106102.0,2.0,13624156800.0,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,23.0,1.0,13106102.0,131.0,46.027870178222656,27.0,2.0,4.0,46.37258148,49.29219055,49.39505005,1.0,0.0,0.0,1.0
24,20230.0,293.0,2.0,2023001.0,290.0,13698348730.0,7.0,1.0,13107101.0,4.0,13571712000.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,32.0,2.0,13107101.0,131.0,2511.342529296875,48.0,4.0,6.0,2513.793701,2508.244141,2513.003906,2.0,0.0,0.0,1.0
25,20231.0,298.0,2.0,2023101.0,294.0,13698352426.0,7.0,1.0,13107101.0,4.0,13565577600.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,28.0,2.0,13107101.0,131.0,2511.342529296875,50.0,4.0,6.0,2513.793701,2508.244141,2513.003906,2.0,0.0,0.0,1.0
26,20236.0,269.0,1.0,2023601.0,266.0,13700838448.0,7.0,1.0,13107102.0,3.0,13577155200.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,2.0,31.0,2.0,13107102.0,131.0,2133.867919921875,47.0,3.0,5.0,2140.623291,2182.936035,2186.940186,,0.0,0.0,1.0
27,20236.0,270.0,1.0,2023602.0,266.0,13700838690.0,7.0,1.0,13107102.0,0.0,13681180800.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,31.0,2.0,13107102.0,131.0,3488.58447265625,7.0,0.0,2.0,3494.770508,3815.703369,3821.178955,,1.0,1.0,3.0
28,20236.0,271.0,1.0,2023603.0,266.0,13700838907.0,7.0,1.0,13107102.0,0.0,13681180800.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,31.0,2.0,13107102.0,131.0,3488.58447265625,7.0,0.0,2.0,3494.770508,3815.703369,3821.178955,,1.0,1.0,3.0
29,20242.0,108.0,2.0,2024201.0,104.0,13696960565.0,7.0,1.0,13108101.0,4.0,13550284800.0,5.0,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,61.0,2.0,13108101.0,131.0,2350.451416015625,55.0,4.0,6.0,2352.881104,2347.686768,2352.141846,2.0,0.0,0.0,1.0
30,20250.0,95.0,2.0,2025001.0,94.0,13697577663.0,7.0,1.0,13108102.0,1.0,13648867200.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,36.0,3.0,13108102.0,131.0,2085.303466796875,18.0,1.0,3.0,2095.23291,2192.296631,2196.242188,3.0,0.0,0.0,1.0
31,20341.0,36.0,1.0,2034101.0,34.0,13694731373.0,7.0,1.0,13110108.0,4.0,13558838400.0,2.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,37.0,3.0,13110108.0,131.0,5227.33251953125,51.0,4.0,6.0,5772.932617,5761.068359,5771.244141,3.0,1.0,0.0,2.0
32,20376.0,106.0,2.0,2037601.0,102.0,13694724972.0,7.0,1.0,13110111.0,0.0,13663641600.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,28.0,,13110111.0,131.0,6299.50341796875,11.0,0.0,2.0,6880.161133,,,3.0,0.0,,
33,20381.0,12.0,1.0,2038101.0,7.0,13692982345.0,7.0,1.0,13111101.0,3.0,13581561600.0,7.0,,,5.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,37.0,2.0,13111101.0,131.0,9668.94140625,42.0,3.0,5.0,9594.703125,9603.822266,9616.702148,2.0,0.0,0.0,1.0
34,20381.0,13.0,1.0,2038102.0,7.0,13692982572.0,7.0,1.0,13111101.0,1.0,13631760000.0,1.0,,,8.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,37.0,2.0,13111101.0,131.0,13366.0830078125,23.0,1.0,3.0,12097.01953,15007.5918,12114.25,2.0,1.0,0.0,2.0
35,20402.0,235.0,1.0,2040201.0,237.0,13699472272.0,7.0,1.0,13112101.0,3.0,13586572800.0,2.0,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,28.0,3.0,13112101.0,131.0,3912.699462890625,42.0,3.0,5.0,3913.501709,3917.221436,3922.475098,3.0,0.0,0.0,1.0
36,20405.0,180.0,1.0,2040501.0,174.0,13695852368.0,7.0,1.0,13112101.0,0.0,13664419200.0,1.0,,,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,13112101.0,131.0,2861.768310546875,11.0,0.0,2.0,2866.853516,,,3.0,0.0,,
37,20408.0,231.0,2.0,2040801.0,232.0,13699314722.0,7.0,1.0,13112102.0,1.0,13649040000.0,1.0,,,8.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,31.0,,13112102.0,131.0,1892.2254638671875,19.0,1.0,3.0,1901.133179,1989.205078,1992.785156,2.0,0.0,0.0,1.0
38,20411.0,133.0,1.0,2041101.0,132.0,13694115079.0,7.0,1.0,13112102.0,3.0,13593571200.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,1.0,2.0,23.0,2.0,13112102.0,131.0,1750.4620361328125,38.0,3.0,5.0,1756.010254,1790.720581,1794.005249,2.0,1.0,1.0,3.0
39,20417.0,34.0,2.0,2041701.0,37.0,13694980520.0,7.0,1.0,13112103.0,4.0,13543027200.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,23.0,2.0,13112103.0,131.0,1882.41748046875,57.0,4.0,6.0,1884.261963,1880.102173,1883.669922,2.0,0.0,0.0,1.0
40,20417.0,35.0,2.0,2041702.0,37.0,13694980804.0,7.0,1.0,13112103.0,2.0,13604544000.0,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,-8888.0,,2.0,23.0,2.0,13112103.0,131.0,1902.0775146484375,34.0,2.0,4.0,1916.329712,2036.981445,2041.232056,2.0,0.0,0.0,1.0
41,20424.0,228.0,2.0,2042401.0,227.0,13699310591.0,7.0,1.0,13112104.0,1.0,13657766400.0,5.0,,,4.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,47.0,3.0,13112104.0,131.0,2006.9056396484375,15.0,1.0,3.0,2016.353271,2109.762939,2113.559814,3.0,0.0,0.0,1.0
42,20434.0,32.0,2.0,2043401.0,33.0,13695244974.0,7.0,1.0,13112105.0,3.0,13593398400.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,29.0,2.0,13112105.0,131.0,1604.590087890625,38.0,3.0,5.0,1609.676025,1641.493774,1644.504761,2.0,1.0,0.0,2.0
43,20541.0,168.0,2.0,2054101.0,165.0,13698786018.0,7.0,1.0,13115101.0,4.0,13552876800.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,39.0,3.0,13115101.0,131.0,312.7668151855469,55.0,4.0,6.0,307.3728638,306.6942749,307.2762756,3.0,0.0,0.0,1.0
44,20541.0,169.0,2.0,2054102.0,165.0,13698786115.0,7.0,1.0,13115101.0,2.0,13632537600.0,1.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,39.0,3.0,13115101.0,131.0,316.0333557128906,25.0,2.0,4.0,312.6039429,332.2854309,332.9788208,3.0,0.0,0.0,1.0
45,20546.0,213.0,2.0,2054601.0,210.0,13698100832.0,7.0,1.0,13115102.0,1.0,13639276800.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,30.0,2.0,13115102.0,131.0,641.4735107421875,22.0,1.0,3.0,670.7062378,712.7571411,790.0167236,2.0,0.0,0.0,1.0
46,20546.0,214.0,1.0,2054602.0,210.0,13698101000.0,7.0,1.0,13115102.0,4.0,13568083200.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,30.0,2.0,13115102.0,131.0,442.44287109375,49.0,4.0,6.0,433.6777649,432.786499,433.5509338,2.0,0.0,0.0,1.0
47,20551.0,197.0,1.0,2055101.0,195.0,13699131175.0,7.0,1.0,13115102.0,3.0,13589078400.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,2.0,42.0,1.0,13115102.0,131.0,207.6011505126953,41.0,3.0,5.0,204.4671936,208.5088043,208.8912659,1.0,0.0,0.0,1.0
48,20551.0,198.0,1.0,2055102.0,195.0,13699131542.0,7.0,1.0,13115102.0,1.0,13659840000.0,1.0,,,1.0,,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,42.0,1.0,13115102.0,131.0,224.4139862060547,14.0,1.0,3.0,221.3650818,231.6200409,232.0368958,1.0,0.0,0.0,1.0
49,20557.0,77.0,2.0,2055701.0,75.0,13694554265.0,7.0,1.0,13116101.0,4.0,13568256000.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,36.0,2.0,13116101.0,131.0,87.74443054199219,48.0,4.0,6.0,87.83007813,87.63617706,87.8024826,2.0,0.0,0.0,1.0
50,20558.0,66.0,1.0,2055801.0,62.0,13694199288.0,7.0,1.0,13116101.0,3.0,13581648000.0,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,26.0,,13116101.0,131.0,186.72357177734375,42.0,3.0,5.0,186.7611542,186.9386597,187.1893768,2.0,1.0,0.0,2.0
51,20558.0,67.0,2.0,2055802.0,63.0,13694198807.0,7.0,1.0,13116101.0,2.0,13601174400.0,1.0,,,4.0,,,5.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,-8888.0,2.0,34.0,,13116101.0,131.0,238.5118408203125,35.0,2.0,4.0,240.3144073,238.8580627,240.1848755,2.0,1.0,1.0,3.0
52,20567.0,47.0,1.0,2056701.0,41.0,13693350627.0,7.0,1.0,13116102.0,4.0,13565836800.0,7.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,26.0,2.0,13116102.0,131.0,1456.1396484375,48.0,4.0,6.0,1457.561035,1454.343262,1457.103027,,1.0,0.0,2.0
53,20570.0,30.0,1.0,2057001.0,24.0,13693346620.0,7.0,1.0,13116102.0,1.0,13638499200.0,1.0,,,1.0,,,3.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,35.0,,13116102.0,131.0,4283.58935546875,20.0,1.0,3.0,4561.842285,4847.854004,5373.338867,2.0,1.0,1.0,3.0
54,20571.0,23.0,2.0,2057101.0,19.0,13693314703.0,7.0,1.0,13116102.0,0.0,13667356800.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,42.0,,13116102.0,131.0,2266.4208984375,9.0,0.0,2.0,2270.439941,2478.939697,2482.496826,1.0,0.0,0.0,1.0
55,20586.0,94.0,1.0,2058601.0,91.0,13694532554.0,7.0,1.0,13117102.0,3.0,13589856000.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,2.0,21.0,,13117102.0,131.0,1623.8106689453125,39.0,3.0,5.0,1631.0625,1663.302979,1666.354004,2.0,0.0,0.0,1.0
56,20592.0,102.0,2.0,2059201.0,100.0,13694734393.0,7.0,1.0,13117103.0,3.0,13579920000.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,-8888.0,2.0,42.0,3.0,13117103.0,131.0,1915.62353515625,43.0,3.0,5.0,1918.49231,1920.315796,1922.891235,3.0,0.0,0.0,1.0
57,20594.0,112.0,2.0,2059401.0,108.0,13694727363.0,7.0,1.0,13117103.0,1.0,13661740800.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,19.0,,13117103.0,131.0,2648.106201171875,12.0,1.0,3.0,2823.776611,3000.817383,3326.092285,2.0,1.0,0.0,2.0
